phone,cemetery,emergency,opening_hours,website,pets_allowed,geometry,historic,wiki_summary_en,postal_code,toilets,natural,description,visiting_time,leisure,tourism,public_transport,brand,alt_name,amenity,reservation,attraction,highchair,parking,swimming_pool,contact_phone,community_centre,addr_street,contact_twitter,social_facility,contact_facebook,zoo,email,wheelchair,cuisine,contact_website,internet_access,opening_hours_reception,guest_house,addr_city,contact_instagram,image,location,outdoor_seating,museum,takeaway,smoking,name,id
,,,,,,"POLYGON ((19.9303874 50.0776375, 19.9305589 50.0776216, 19.9305514 50.0775811, 19.9305472 50.0775554, 19.9303724 50.0775717, 19.9303792 50.0776031, 19.9303874 50.0776375))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3710
,,,,,,"POLYGON ((19.9301274 50.0776634, 19.9303346 50.0776432, 19.9303257 50.0776049, 19.9303199 50.0775774, 19.9301094 50.0775978, 19.9301185 50.0776295, 19.9301274 50.0776634))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3711
,,,,,,"POLYGON ((19.8614621 50.0923153, 19.8620382 50.0922942, 19.8620487 50.0924734, 19.8615523 50.0925158, 19.8614621 50.0923153))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3712
,,,,,,"POLYGON ((19.973514 50.0981732, 19.9735019 50.0981856, 19.9733361 50.0981225, 19.9731681 50.0980541, 19.973138 50.0980384, 19.9731156 50.0980184, 19.973103 50.0980027, 19.9730969 50.0979876, 19.9731021 50.0979757, 19.9731081 50.0979675, 19.9732086 50.0979946, 19.9732772 50.0980833, 19.973514 50.0981732))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3713
,,,,,,"POLYGON ((19.9735803 50.097376, 19.9735654 50.0973837, 19.9735482 50.0973843, 19.97352 50.097376, 19.9735128 50.0973714, 19.9735116 50.0973651, 19.9737625 50.0969835, 19.9737823 50.0969685, 19.9738088 50.0969663, 19.9738792 50.0969844, 19.9741522 50.0970525, 19.9741373 50.0970797, 19.9738619 50.0970127, 19.9738398 50.0970072, 19.9737525 50.0971072, 19.9735803 50.097376))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3714
,,,,,,"POLYGON ((19.9726115 50.0952172, 19.9726749 50.0953144, 19.9726519 50.0952146, 19.9726371 50.0952103, 19.9726115 50.0952172))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3715
,,,,,,"POLYGON ((19.9726936 50.0951964, 19.9726812 50.095209, 19.9727365 50.0954286, 19.9727237 50.0954399, 19.9727351 50.0955183, 19.9729659 50.095119, 19.9726936 50.0951964))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3716
,,,,,,"POLYGON ((19.970009 50.0891984, 19.969849 50.0891915, 19.9697749 50.0891882, 19.9697974 50.0889138, 19.9699132 50.0889142, 19.9699128 50.0889344, 19.9700019 50.0889355, 19.9700029 50.0889526, 19.9700097 50.0889526, 19.9700082 50.0890305, 19.9700012 50.0890397, 19.9699946 50.0890458, 19.9699873 50.0890509, 19.9699843 50.0890545, 19.9699806 50.0890622, 19.9699796 50.0890692, 19.9699815 50.0890762, 19.969986 50.0890831, 19.9699966 50.0890915, 19.9700038 50.0890953, 19.9700078 50.0890996, 19.9700092 50.0891043, 19.970009 50.0891984))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3717
,,,,,,"POLYGON ((19.8688097 49.9893599, 19.8687992 49.9892439, 19.8691594 49.9892273, 19.8691667 49.9892861, 19.8691726 49.9893411, 19.8691722 49.9893431, 19.8688097 49.9893599))",manor,no information,,,no information,,,no information,attraction,,,,no information,,,,,,,,,,,,,,,,,,,,,,https://pl.wikipedia.org/wiki/Sidzina_(Krak%C3%B3w)#/media/Plik:Krakow_Sidzina_dworek_20080330_2736.jpg,,,,,,no information,3718
,,,,,,"POLYGON ((19.9471491 49.9940478, 19.9471437 49.9940447, 19.947135 49.9939979, 19.9471406 49.9939921, 19.9473299 49.9939748, 19.9473426 49.9940323, 19.9471491 49.9940478))",fort,"The ammunition shelter ""Swoszowice"" was built between 1913 and 1914 according to a typical design developed before 1913. It has a stone-brick structure with a steel-concrete ceiling covered with metal sheeting. The shelter has one large storage room illuminated by two windows. It is divided by a brick partition wall into an anteroom and the main room. The partition wall has a firing slit covering the entrance. Oil lighting was used, and lamps were placed in wall niches closed with glass doors. The entrance to the shelter was secured with double armored doors and a grille made of steel bars on a frame of angle iron; the windows were protected by armored shutters. The structure is covered with earth on the front and sides. The shelter is in good condition. (as of 2006)  
Along with the nearby armored fort, it was entered into the register of monuments on November 7, 2012.",,,no information,,,no information,attraction,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schron amunicyjny Swoszowice,3719
,,,"Nov-Apr Mo-Fr 10:00-14:00, Nov-Apr Mo-Fr 10:00-14:00, Nov-Apr Sa,Su 14:00-18:00",,,"POLYGON ((20.135178 50.068405, 20.135154 50.068493, 20.1350257 50.0684747, 20.134993 50.06847, 20.135001 50.068445, 20.134956 50.068437, 20.134967 50.068407, 20.135011 50.068416, 20.13502 50.06839, 20.135178 50.068405))",yes,no information,,,no information,Stary dwór Branickich,,no information,museum,,,,no information,,,,,,,,Sasanek,,,,,,,,,,,,Kraków,,,,,,,,Dwór Branickich ,3720
,,,,,,"POLYGON ((20.1197475 50.0865236, 20.1197564 50.0864792, 20.1199785 50.0864977, 20.1199695 50.0865421, 20.1197475 50.0865236))",ruins,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3721
,,,,,,"POLYGON ((20.1781624 50.0965051, 20.1781522 50.0963353, 20.1783073 50.0963325, 20.1783096 50.0963732, 20.1783666 50.0964004, 20.1784364 50.0963982, 20.1784428 50.0965, 20.1781624 50.0965051))",ruins,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,ruina oficyny zachodniej,3722
,,,,,,"POLYGON ((20.1796969 50.0964751, 20.1796952 50.0963768, 20.1797718 50.0963763, 20.1798234 50.0963448, 20.1798227 50.0963003, 20.1799766 50.0962992, 20.179978 50.0963807, 20.1801456 50.0963796, 20.1801471 50.0964719, 20.1796969 50.0964751))",ruins,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,ruina oficyny wschodniej,3723
,,,,,,"POLYGON ((19.9830127 50.0058586, 19.9830253 50.0058823, 19.9830361 50.0058814, 19.983053 50.0058837, 19.9830678 50.0058895, 19.9830764 50.0058961, 19.9831212 50.0058859, 19.9830936 50.0058393, 19.9830127 50.0058586))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3724
,,,,,,"POLYGON ((19.9829667 50.005971, 19.9829727 50.005972, 19.9829772 50.005978, 19.9829849 50.0059841, 19.9830929 50.005955, 19.9831103 50.0059462, 19.9831314 50.0059324, 19.9831437 50.0059086, 19.9831382 50.0058998, 19.9830853 50.0059123, 19.9830856 50.0059194, 19.9830806 50.0059301, 19.9830704 50.005939, 19.9830562 50.0059454, 19.9830397 50.0059484, 19.9830226 50.0059478, 19.9830067 50.0059438, 19.9829936 50.0059366, 19.9829901 50.0059327, 19.9829544 50.0059415, 19.9829667 50.005971))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3725
,,,,,,"POLYGON ((19.982893 50.005886, 19.9829081 50.005917, 19.9829065 50.0059211, 19.9828821 50.0059258, 19.9829012 50.005965, 19.9829222 50.0059604, 19.9829312 50.0059623, 19.982938 50.0059759, 19.9829237 50.0059772, 19.9829046 50.0059739, 19.9828858 50.005967, 19.9828724 50.0059611, 19.9828618 50.0059516, 19.9828396 50.0059592, 19.9828257 50.0059365, 19.9828126 50.0059074, 19.9828127 50.0058922, 19.9828173 50.0058818, 19.9828266 50.0058709, 19.9828421 50.0058973, 19.982893 50.005886))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3726
,,,,,,"POLYGON ((19.9370065 50.0212102, 19.9370952 50.0211398, 19.9373746 50.0213419, 19.9373703 50.0213444, 19.9373691 50.0213434, 19.9373495 50.0213532, 19.9373494 50.0213554, 19.9373379 50.0213622, 19.9375129 50.0214897, 19.937484 50.0215079, 19.9375636 50.0215639, 19.9375859 50.021615, 19.9375672 50.0216188, 19.9370065 50.0212102))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3727
,,,,,,"POLYGON ((19.9367733 50.02094, 19.936767 50.0209443, 19.9366432 50.0208959, 19.9366771 50.020872, 19.9365989 50.0208256, 19.9365189 50.0208755, 19.936506 50.0209105, 19.9365018 50.0209076, 19.9364969 50.0209104, 19.93649 50.0209059, 19.9364785 50.0208986, 19.9365045 50.0208659, 19.9365998 50.0208124, 19.9367733 50.02094))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3728
,,,,,,"POLYGON ((19.9378017 50.0210116, 19.937813 50.020987, 19.9378285 50.0209848, 19.9378364 50.0209808, 19.9378412 50.0209731, 19.9378392 50.0209658, 19.93774 50.0208879, 19.9376906 50.0208526, 19.9376729 50.0208468, 19.9376553 50.0208451, 19.9376341 50.020846, 19.9376117 50.0208507, 19.9374112 50.0209665, 19.9374838 50.0209779, 19.9375238 50.0209783, 19.9375338 50.0209809, 19.9375417 50.0209847, 19.9375548 50.0209983, 19.9375688 50.0210076, 19.9376098 50.0210181, 19.9378017 50.0210116))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3729
,,,,,,"POLYGON ((19.9368834 50.0207299, 19.9369289 50.0207215, 19.9369056 50.020746, 19.9368834 50.0207299))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3730
,,,,,,"POLYGON ((19.9376468 50.021168, 19.9378272 50.0210588, 19.9378297 50.0210558, 19.9378324 50.0210307, 19.9378306 50.0210249, 19.9378251 50.021022, 19.9378118 50.0210212, 19.9376085 50.0210279, 19.9375841 50.0210235, 19.9375643 50.0210224, 19.9375568 50.0210227, 19.9375366 50.0210152, 19.9375291 50.0210071, 19.9375323 50.0210002, 19.9375291 50.0209927, 19.9375252 50.0209895, 19.9375158 50.0209872, 19.9375046 50.0209895, 19.9374873 50.0210036, 19.9374846 50.0210091, 19.9374902 50.0210152, 19.9375087 50.0210287, 19.937516 50.0210359, 19.9375204 50.0210477, 19.9375218 50.0210587, 19.9375293 50.0210746, 19.9375783 50.0211376, 19.9375898 50.021149, 19.9376014 50.0211556, 19.9376168 50.0211614, 19.9376468 50.021168))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3731
,,,,,,"POLYGON ((19.9374731 50.0212845, 19.9374328 50.0213081, 19.9374259 50.0213081, 19.9374151 50.021305, 19.9375365 50.0212338, 19.9376603 50.021175, 19.9378375 50.021067, 19.9378444 50.021055, 19.9378496 50.0210284, 19.9378479 50.0210198, 19.9378369 50.0210139, 19.9378311 50.0210122, 19.9378211 50.021012, 19.9378275 50.020999, 19.9378423 50.0209955, 19.9378546 50.0209886, 19.9378611 50.020979, 19.937861 50.0209646, 19.937851 50.0209537, 19.9377141 50.0208491, 19.9377009 50.0208418, 19.9376879 50.0208363, 19.9376692 50.0208333, 19.9376334 50.0208351, 19.9376788 50.0208124, 19.9379355 50.020999, 19.9378565 50.0210443, 19.9378561 50.0210462, 19.9378754 50.0210631, 19.9374778 50.021288, 19.9374731 50.0212845))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3732
,,,,,,"POLYGON ((19.9365638 50.0209411, 19.9365745 50.0209429, 19.9366248 50.0209145, 19.9366272 50.0209043, 19.9365638 50.0209411))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3733
,,,,,,"POLYGON ((19.9375095 50.0216304, 19.9375525 50.0216217, 19.9370197 50.0212332, 19.9369879 50.0212505, 19.9375095 50.0216304))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3734
,,,,,,"POLYGON ((19.9369824 50.0211926, 19.937072 50.021121, 19.9370149 50.0210795, 19.9369075 50.0211381, 19.9369824 50.0211926))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3735
,,,,,,"POLYGON ((19.9369181 50.0207551, 19.9369573 50.0207149, 19.936967 50.0207096, 19.9371933 50.0206301, 19.9372849 50.0206423, 19.9371983 50.0206916, 19.937194 50.0206886, 19.937204 50.0206828, 19.9371825 50.0206655, 19.9371521 50.0206829, 19.9371741 50.0206998, 19.9371842 50.0206947, 19.9371875 50.0206972, 19.9371224 50.0207358, 19.9371188 50.0207337, 19.9371215 50.0207282, 19.9371212 50.0207243, 19.9371171 50.0207173, 19.9371093 50.0207129, 19.9371013 50.0207104, 19.9370916 50.0207104, 19.9370798 50.0207134, 19.9370736 50.0207174, 19.9370701 50.0207231, 19.9370692 50.0207295, 19.9370726 50.0207353, 19.9370801 50.0207407, 19.9370906 50.0207433, 19.9370997 50.0207429, 19.9371045 50.0207415, 19.9371078 50.0207442, 19.9370409 50.020783, 19.9370366 50.0207802, 19.9370459 50.0207745, 19.9370232 50.0207569, 19.9369926 50.0207751, 19.937016 50.0207917, 19.9370241 50.0207875, 19.9370277 50.0207905, 19.9367914 50.020925, 19.9367783 50.0209155, 19.9369826 50.020802, 19.9369181 50.0207551))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3736
,,,,,,"POLYGON ((19.9374054 50.0212985, 19.9372087 50.0211535, 19.9371941 50.0211409, 19.9371879 50.0211283, 19.9371866 50.0211147, 19.9371929 50.0210984, 19.9372062 50.0210855, 19.9372241 50.0210737, 19.9372362 50.0210692, 19.9372562 50.0210652, 19.9372841 50.0210638, 19.9373058 50.0210681, 19.9373237 50.0210756, 19.9373783 50.0211152, 19.937312 50.0211548, 19.9373016 50.0211526, 19.9372908 50.0211529, 19.9372801 50.0211578, 19.9372754 50.0211639, 19.937275 50.021171, 19.9372794 50.021177, 19.9372887 50.0211817, 19.9372984 50.0211832, 19.9373086 50.0211814, 19.9373169 50.0211775, 19.9373213 50.0211722, 19.9373217 50.0211666, 19.93732 50.0211612, 19.937437 50.0210912, 19.9373772 50.0210483, 19.9373697 50.0210412, 19.9373645 50.0210334, 19.9373612 50.0210201, 19.9373639 50.0210018, 19.9373728 50.0209882, 19.9373837 50.0209783, 19.9374209 50.0209788, 19.9374561 50.0209875, 19.9374693 50.0210135, 19.9374936 50.0210334, 19.9374986 50.0210431, 19.9375024 50.0210606, 19.9375305 50.0211041, 19.9375636 50.0211455, 19.9375784 50.0211583, 19.937593 50.0211662, 19.9376274 50.0211772, 19.9375161 50.0212304, 19.9374054 50.0212985))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3737
,,,,,,"POLYGON ((19.9366637 50.0208504, 19.9366621 50.0208513, 19.9366094 50.0208127, 19.9368778 50.020722, 19.9368822 50.020729, 19.9366637 50.0208504))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3738
,,,,,,"POLYGON ((19.9372295 50.0206858, 19.9372472 50.020699, 19.9370497 50.0208125, 19.9370054 50.0208377, 19.9368033 50.020955, 19.9367938 50.0209481, 19.9369794 50.0208417, 19.9369844 50.0208298, 19.9372295 50.0206858))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3739
,,,,,,"POLYGON ((19.9367783 50.0209155, 19.9367632 50.0209237, 19.9366637 50.0208504, 19.9368822 50.020729, 19.9368834 50.0207299, 19.9369056 50.020746, 19.9369181 50.0207551, 19.9369826 50.020802, 19.9367783 50.0209155))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3740
,,,,,,"POLYGON ((19.9366499 50.0209092, 19.9366462 50.0209157, 19.9366475 50.020919, 19.9367055 50.0209605, 19.9366862 50.020972, 19.936725 50.0209988, 19.9367977 50.020958, 19.9367821 50.0209465, 19.9367709 50.0209538, 19.9366499 50.0209092))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3741
,,,,,,"POLYGON ((19.9358942 50.0219222, 19.9359226 50.0219725, 19.9360045 50.0219519, 19.9359909 50.0219321, 19.9359991 50.0219301, 19.9360115 50.0219503, 19.9360215 50.021957, 19.9360354 50.0219699, 19.9360256 50.0219715, 19.9356209 50.0220768, 19.9353885 50.0221289, 19.9352942 50.0221434, 19.9352031 50.0221523, 19.9350941 50.0221578, 19.934218 50.0221038, 19.9339953 50.022086, 19.9339878 50.0220811, 19.9340408 50.0220483, 19.9340479 50.0220429, 19.9340699 50.0220169, 19.9341348 50.021838, 19.9341441 50.0217942, 19.9341603 50.0217388, 19.9341872 50.0216882, 19.9342791 50.021534, 19.9344119 50.0214224, 19.934443 50.0213787, 19.9346154 50.021079, 19.9348697 50.0205327, 19.9349315 50.0204, 19.9350824 50.0203533, 19.9352026 50.0202917, 19.9352706 50.0201967, 19.9352771 50.0201272, 19.9352882 50.020127, 19.9352932 50.0201514, 19.9353259 50.0201533, 19.9353665 50.0202844, 19.9353627 50.0202987, 19.9353535 50.0203071, 19.9350393 50.0204026, 19.9349798 50.0204314, 19.9349475 50.020457, 19.9349329 50.0204818, 19.934522 50.021351, 19.9345199 50.0213692, 19.9345218 50.0213834, 19.9345128 50.0213959, 19.9344528 50.0214522, 19.9342774 50.0216156, 19.9342312 50.0216725, 19.934235 50.0217058, 19.9342579 50.0217555, 19.9342733 50.0218388, 19.9342653 50.021871, 19.9342581 50.0218769, 19.9342481 50.02188, 19.9341559 50.0218689, 19.9341521 50.0218799, 19.934121 50.0219685, 19.9342028 50.0219803, 19.9342163 50.0220035, 19.9342329 50.022021, 19.9342595 50.0220325, 19.9342981 50.0220387, 19.9343606 50.0220364, 19.934392 50.0220433, 19.9344284 50.0220186, 19.9344068 50.0220073, 19.9344044 50.0219959, 19.9344154 50.0219618, 19.9344086 50.0219542, 19.9343952 50.0219434, 19.9343327 50.0219222, 19.9343164 50.0219123, 19.9343102 50.0219011, 19.9343307 50.0218278, 19.9343315 50.0218084, 19.9343218 50.0217675, 19.9342824 50.0216769, 19.9342945 50.0216674, 19.9344554 50.021513, 19.9345309 50.0214568, 19.9345546 50.021454, 19.9345763 50.0214566, 19.9346026 50.0214709, 19.9346403 50.0214523, 19.934624 50.0214172, 19.9346263 50.0213995, 19.9346343 50.021391, 19.9346527 50.0213788, 19.9346986 50.0213666, 19.9353641 50.0211789, 19.9354503 50.0212784, 19.9355507 50.0213705, 19.9355736 50.0213656, 19.9356153 50.0214393, 19.935578 50.0214479, 19.9355701 50.0214351, 19.9355489 50.0214402, 19.935556 50.0214531, 19.9355269 50.0214601, 19.9355175 50.0214458, 19.9354969 50.0214502, 19.9355049 50.0214642, 19.9354712 50.0214728, 19.9354624 50.0214589, 19.9354435 50.0214635, 19.9354517 50.0214769, 19.9354192 50.0214847, 19.9354113 50.0214706, 19.9353914 50.0214752, 19.9353997 50.0214888, 19.9353675 50.0214963, 19.9353587 50.0214835, 19.9353382 50.0214881, 19.9353459 50.0215004, 19.9353155 50.0215083, 19.9353076 50.0214954, 19.9352879 50.0215, 19.9352954 50.0215129, 19.9352634 50.0215206, 19.9352554 50.0215076, 19.9352349 50.0215123, 19.9352422 50.021525, 19.9352099 50.0215329, 19.9352011 50.0215188, 19.9351798 50.0215242, 19.9351888 50.021537, 19.9351536 50.021545, 19.9351458 50.0215321, 19.9351268 50.0215363, 19.9351352 50.0215495, 19.9351044 50.0215568, 19.9350958 50.0215436, 19.9350784 50.0215479, 19.9350853 50.0215605, 19.9350516 50.0215685, 19.9350438 50.0215558, 19.9350239 50.02156, 19.9350308 50.0215729, 19.9349971 50.0215806, 19.9349898 50.0215679, 19.9349726 50.0215724, 19.9349799 50.0215846, 19.9349472 50.0215923, 19.9349397 50.0215803, 19.9349179 50.0215856, 19.9349242 50.0215988, 19.9348938 50.0216049, 19.9348871 50.0215942, 19.9348668 50.0215982, 19.9348741 50.0216099, 19.9348276 50.0216214, 19.9348886 50.0217402, 19.9348289 50.0217492, 19.9348197 50.0217437, 19.9348069 50.0217384, 19.9347936 50.0217363, 19.9347776 50.0217363, 19.9347649 50.0217405, 19.9347543 50.0217449, 19.9347452 50.0217534, 19.9347391 50.0217652, 19.9347392 50.0217736, 19.9347431 50.0217816, 19.9347499 50.0217894, 19.9347579 50.0217942, 19.9347708 50.0217996, 19.9347883 50.0218019, 19.9348066 50.0218003, 19.9348225 50.0217947, 19.9348306 50.0217886, 19.9348386 50.021778, 19.9350546 50.0217487, 19.9351083 50.0218994, 19.934972 50.0219186, 19.9349678 50.0219079, 19.9349415 50.0219123, 19.9349527 50.0219466, 19.9349804 50.0219426, 19.9349764 50.0219331, 19.9351124 50.021914, 19.9351238 50.0219499, 19.935106 50.0219522, 19.935113 50.0219701, 19.9351687 50.0219621, 19.9351617 50.0219436, 19.9351444 50.0219459, 19.9351333 50.0219106, 19.9353425 50.0218826, 19.9353551 50.0219175, 19.9353379 50.0219202, 19.9353441 50.0219379, 19.9354002 50.0219306, 19.9353945 50.0219126, 19.9353756 50.0219147, 19.9353651 50.0218802, 19.9355771 50.021851, 19.9355899 50.0218864, 19.9355743 50.0218883, 19.9355799 50.0219057, 19.9356337 50.0218993, 19.9356282 50.0218804, 19.9356116 50.0218824, 19.935601 50.0218478, 19.9358385 50.0218157, 19.9358942 50.0219222))",no information,no information,,,no information,,,garden,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3742
