phone,cemetery,emergency,opening_hours,website,pets_allowed,geometry,historic,wiki_summary_en,postal_code,toilets,natural,description,visiting_time,leisure,tourism,public_transport,brand,alt_name,amenity,reservation,attraction,highchair,parking,swimming_pool,contact:phone,community_centre,addr:street,contact:twitter,social_facility,contact:facebook,zoo,email,wheelchair,cuisine,contact:website,internet_access,opening_hours:reception,guest_house,addr:city,contact:instagram,image,location,outdoor_seating,museum,takeaway,smoking,all_names_concat
,,,,,,"POLYGON ((19.9732298 50.0075817, 19.9732414 50.0075888, 19.9732668 50.0075897, 19.9732883 50.0075874, 19.9733154 50.0075905, 19.973348 50.007597, 19.9733715 50.0075976, 19.9734119 50.0075985, 19.9734539 50.0076207, 19.9733371 50.0076115, 19.9732267 50.0076085, 19.9732298 50.0075817))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9727665 50.0072444, 19.9728008 50.0071667, 19.9729771 50.0071931, 19.9729655 50.0072419, 19.9729605 50.0072644, 19.9729499 50.0072638, 19.9728872 50.0072578, 19.9728892 50.0072491, 19.9728329 50.0072436, 19.9728312 50.0072507, 19.9727665 50.0072444))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.972244 50.0070896, 19.9722269 50.0071839, 19.9722421 50.0071856, 19.9722584 50.0070827, 19.972244 50.0070896))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9724594 50.0072151, 19.9724696 50.0071677, 19.9724537 50.0071685, 19.9724418 50.0071706, 19.9724292 50.0071761, 19.9724211 50.0071789, 19.9724059 50.0071801, 19.9723744 50.0071763, 19.9723625 50.0071773, 19.9723499 50.0071811, 19.9723396 50.0071873, 19.9723398 50.0071944, 19.9723442 50.0071981, 19.9723482 50.0072015, 19.9724594 50.0072151))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9723618 50.0074355, 19.9723864 50.0073378, 19.9723738 50.0073365, 19.9723492 50.0074341, 19.9723618 50.0074355))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9722495 50.0073803, 19.9722421 50.0073706, 19.9721821 50.0073058, 19.9721743 50.0072804, 19.9721681 50.0072799, 19.9721617 50.0073742, 19.9721685 50.0073743, 19.9722495 50.0073803))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9717184 50.0071429, 19.9717395 50.0070025, 19.9717155 50.0069987, 19.9717117 50.0070027, 19.971693 50.0070323, 19.971679 50.0070551, 19.9716728 50.0070883, 19.9716771 50.0071256, 19.9716853 50.0071379, 19.9717016 50.0071423, 19.9717184 50.0071429))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9712479 50.0070225, 19.9712629 50.0069608, 19.9712802 50.0069625, 19.9712652 50.0070242, 19.9712479 50.0070225))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9713166 50.0073108, 19.971342 50.0071922, 19.9713258 50.0071902, 19.9713027 50.0072926, 19.9712971 50.0073163, 19.9712918 50.0073375, 19.9713431 50.0073493, 19.9713512 50.0073382, 19.9713071 50.0073345, 19.9713119 50.0073104, 19.9713166 50.0073108))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.971284 50.0072908, 19.9712867 50.0072798, 19.9713001 50.0072809, 19.9713032 50.0072681, 19.9712845 50.0072663, 19.9712814 50.0072574, 19.9712998 50.0072468, 19.9713104 50.0071942, 19.9713258 50.0071902, 19.9713027 50.0072926, 19.971284 50.0072908))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.970477 50.0068149, 19.9704703 50.0068565, 19.9705259 50.0069181, 19.9705463 50.0069326, 19.9705349 50.0068238, 19.970477 50.0068149))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9696004 50.0068581, 19.9696196 50.0068754, 19.9696215 50.006879, 19.9696213 50.0068828, 19.9696183 50.0068865, 19.9696136 50.0068893, 19.9696066 50.0068905, 19.9696015 50.0068893, 19.9695971 50.0068871, 19.9695929 50.0068891, 19.9695871 50.0068897, 19.969581 50.0068879, 19.9695769 50.0068852, 19.9695752 50.0068816, 19.9695745 50.0068779, 19.9695769 50.0068745, 19.9696004 50.0068581))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9696875 50.0067905, 19.9696856 50.0067935, 19.9696818 50.0067968, 19.969677 50.0067988, 19.9696708 50.0067995, 19.9696266 50.0067972, 19.9696213 50.0067957, 19.9696163 50.0067927, 19.9696134 50.0067893, 19.9696137 50.0067693, 19.9696156 50.0067666, 19.969621 50.0067635, 19.9696285 50.0067619, 19.9696757 50.0067633, 19.96968 50.006764, 19.9696852 50.0067662, 19.9696884 50.0067706, 19.9696889 50.0067731, 19.9696875 50.0067905))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9692138 50.0066168, 19.9691679 50.006743, 19.9691644 50.0067428, 19.9691769 50.0066364, 19.969207 50.0066158, 19.9692138 50.0066168))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9692191 50.0066384, 19.9692262 50.0066187, 19.9693384 50.0066354, 19.9693358 50.0066555, 19.9692191 50.0066384))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9693353 50.0066627, 19.9692165 50.0066459, 19.9691798 50.0067437, 19.9693237 50.0067495, 19.9693353 50.0066627))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.969167 50.0067515, 19.9691586 50.0068321, 19.9692621 50.0068369, 19.9692638 50.0068243, 19.969247 50.0068234, 19.9692541 50.0067548, 19.969167 50.0067515))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.969156 50.0068747, 19.9691589 50.0068425, 19.9692596 50.0068458, 19.9692554 50.0068786, 19.969156 50.0068747))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9693068 50.0068801, 19.9692676 50.0068792, 19.969275 50.0068257, 19.9693137 50.006827, 19.9693068 50.0068801))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9691309 50.0066045, 19.9691061 50.0066358, 19.9690871 50.0067222, 19.9691133 50.0067992, 19.9691309 50.0066045))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9689899 50.0065834, 19.9689883 50.0066451, 19.9689941 50.0066495, 19.9689916 50.0066582, 19.968981 50.0066644, 19.9689822 50.0066701, 19.9690076 50.0066865, 19.9690141 50.0067045, 19.9689996 50.0067181, 19.9689543 50.0067321, 19.9689755 50.0065813, 19.9689899 50.0065834))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9687412 50.0066581, 19.9687563 50.006666, 19.9687666 50.0066932, 19.9687682 50.0067187, 19.9687817 50.0067451, 19.9687817 50.0067683, 19.9687782 50.0067832, 19.9688055 50.0068123, 19.9688003 50.0068241, 19.968791 50.0068276, 19.9687294 50.0068247, 19.9687412 50.0066581))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9688333 50.0067486, 19.9688411 50.0067502, 19.968847 50.0067538, 19.9688484 50.0067599, 19.9688432 50.0067675, 19.9688465 50.0067731, 19.9688444 50.0067799, 19.9688364 50.0067837, 19.9688261 50.0067824, 19.9688196 50.0067771, 19.96882 50.0067725, 19.9688236 50.0067675, 19.9688181 50.0067622, 19.9688173 50.0067566, 19.9688217 50.0067514, 19.9688333 50.0067486))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((20.0373011 50.0114805, 20.0376567 50.0114578, 20.0376622 50.0114944, 20.0373063 50.0115132, 20.0373011 50.0114805))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9679226 50.0064716, 19.968014 50.0064721, 19.9680374 50.0064411, 19.968056 50.0064421, 19.9680722 50.0064553, 19.9680786 50.006477, 19.9681015 50.0065019, 19.968117 50.006506, 19.9681271 50.0064103, 19.9679649 50.0063693, 19.9679261 50.006452, 19.9679226 50.0064716))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9681799 50.0064977, 19.9683127 50.0065202, 19.968314 50.0065129, 19.9681809 50.00649, 19.9681799 50.0064977))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9682106 50.0066293, 19.9682178 50.0066369, 19.9682296 50.0066407, 19.9682417 50.0066404, 19.9682486 50.0066364, 19.9682525 50.0066308, 19.9682518 50.0066236, 19.9682463 50.0066186, 19.9682345 50.0066169, 19.9682241 50.006618, 19.9682156 50.0066217, 19.9682106 50.0066293))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9683719 50.0065195, 19.9683957 50.0064727, 19.9684584 50.0064861, 19.968476 50.0065141, 19.9684726 50.0065349, 19.9683719 50.0065195))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9684743 50.0064895, 19.9684907 50.006516, 19.9684861 50.0065369, 19.9685698 50.0065497, 19.9686149 50.0065276, 19.9686516 50.0065361, 19.9686556 50.0065283, 19.9684743 50.0064895))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9675875 50.0066109, 19.9676035 50.0064424, 19.9675628 50.0064424, 19.9675498 50.0066092, 19.9675875 50.0066109))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.967232 50.0065205, 19.9674626 50.0065264, 19.9675234 50.0065287, 19.9675405 50.0065285, 19.9675416 50.0065169, 19.9673878 50.0065124, 19.967234 50.006508, 19.967232 50.0065205))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9672137 50.0065897, 19.9672287 50.0065865, 19.9672356 50.0065905, 19.9672192 50.0067477, 19.9671938 50.0069891, 19.9671856 50.0069941, 19.9672016 50.0067471, 19.9672137 50.0065897))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9675288 50.0067056, 19.9675151 50.0067044, 19.9675076 50.0067393, 19.9675213 50.0068347, 19.9675412 50.0068347, 19.9675407 50.0068238, 19.9675343 50.0067599, 19.9675288 50.0067056))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9675272 50.0066904, 19.9675126 50.0066908, 19.9675191 50.0065763, 19.9675234 50.0065287, 19.9675405 50.0065285, 19.9675336 50.0066008, 19.9675261 50.006679, 19.9675272 50.0066904))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9675603 50.0063218, 19.967571 50.0063225, 19.967706 50.0063271, 19.9677049 50.0063447, 19.9677116 50.0063571, 19.9677228 50.0063643, 19.9677428 50.00637, 19.9677684 50.0063692, 19.9677827 50.0063623, 19.9677915 50.0063463, 19.967782 50.0063203, 19.9676101 50.0062725, 19.9676033 50.0062826, 19.96757 50.0062733, 19.9675769 50.0062632, 19.9675662 50.0062602, 19.9675603 50.0063218))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/7,,,"POLYGON ((19.976449 50.0772636, 19.9769746 50.0769585, 19.976612 50.0766505, 19.9762006 50.0768343, 19.9760757 50.0769614, 19.976449 50.0772636))",,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park Kieszonkowy przy ul. Chałupnika
,,,,,,"POLYGON ((19.935009 50.0909184, 19.9342009 50.0907552, 19.9342456 50.0905888, 19.9342627 50.0905663, 19.9347676 50.0905283, 19.934996 50.0906441, 19.935009 50.0909184))",,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9728484 50.0087776, 19.9728984 50.0087387, 19.9728829 50.0087292, 19.9728366 50.0087652, 19.9728484 50.0087776))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9729405 50.0087043, 19.9729675 50.0086843, 19.9729578 50.008674, 19.9729296 50.0086948, 19.9729405 50.0087043))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9717466 50.0092176, 19.9717577 50.0092283, 19.971845 50.009191, 19.9718635 50.0092053, 19.9719032 50.0091884, 19.9718787 50.009161, 19.9717466 50.0092176))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9713205 50.0086171, 19.97132 50.0085987, 19.9714017 50.0085998, 19.9714009 50.0086179, 19.9713205 50.0086171))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9710581 50.0087254, 19.9710539 50.0087259, 19.9710503 50.0087274, 19.9710477 50.0087295, 19.9710463 50.0087321, 19.9710464 50.0087348, 19.9710477 50.0087372, 19.9710501 50.0087392, 19.9710534 50.0087406, 19.9710572 50.0087413, 19.9710611 50.0087411, 19.9710647 50.0087403, 19.9710678 50.0087387, 19.9710699 50.0087366, 19.9710709 50.0087342, 19.9710706 50.0087314, 19.9710689 50.0087289, 19.971066 50.008727, 19.9710623 50.0087257, 19.9710581 50.0087254))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9709986 50.0087772, 19.9709977 50.0087456, 19.9710019 50.0087451, 19.9710046 50.0087431, 19.9710048 50.0087411, 19.9710025 50.0087389, 19.9709965 50.0087376, 19.9709998 50.0086844, 19.9709801 50.0086851, 19.9709782 50.0087432, 19.970966 50.0087429, 19.9709658 50.0087528, 19.9709741 50.0087533, 19.9709735 50.008778, 19.9709594 50.0088103, 19.9709444 50.0088141, 19.9708797 50.0088204, 19.9708776 50.0088152, 19.9708695 50.0088177, 19.9708725 50.0088274, 19.970966 50.0088212, 19.9709848 50.0087774, 19.9709986 50.0087772))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9711881 50.0085982, 19.9711831 50.0085958, 19.9711787 50.0085911, 19.9711781 50.0085856, 19.9711812 50.0085793, 19.9711882 50.008575, 19.9711923 50.0085734, 19.9711881 50.0085982))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9708194 50.0087908, 19.9708102 50.0087949, 19.9707816 50.0087614, 19.970799 50.0087554, 19.9708111 50.0087694, 19.9708194 50.0087908))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.968773 50.0072028, 19.9687725 50.0072164, 19.9687946 50.0072227, 19.9688093 50.0072216, 19.968801 50.0072012, 19.968773 50.0072028))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9694297 50.0072906, 19.96946 50.0072886, 19.9694524 50.007242, 19.969422 50.007244, 19.9694297 50.0072906))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9693856 50.0074958, 19.9693759 50.0074501, 19.9694848 50.0074361, 19.9694913 50.0074748, 19.9693856 50.0074958))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9695687 50.007576, 19.9695609 50.0075661, 19.9695585 50.0075522, 19.9695698 50.007541, 19.969569 50.0075278, 19.9695734 50.0075139, 19.9695835 50.0074986, 19.9696009 50.00749, 19.9696114 50.0075597, 19.9695687 50.007576))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9708803 50.0084766, 19.9708799 50.0084583, 19.9710372 50.0084561, 19.9710377 50.0084748, 19.9708803 50.0084766))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9710615 50.0082537, 19.9710442 50.0082457, 19.9710356 50.0082323, 19.9710127 50.0082289, 19.9710024 50.0082201, 19.970998 50.0082121, 19.9711284 50.0082197, 19.9711285 50.0082404, 19.9710943 50.0082514, 19.9710615 50.0082537))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9698954 50.0079656, 19.9699009 50.0079611, 19.9698831 50.0079536, 19.9698895 50.0079483, 19.9699392 50.0079689, 19.9699446 50.0079649, 19.9698974 50.007942, 19.9699271 50.0079229, 19.9699357 50.0079243, 19.9699433 50.0079238, 19.9699498 50.0079207, 19.9700983 50.0078212, 19.9701194 50.0078078, 19.9701383 50.0078019, 19.9701777 50.0078023, 19.9702995 50.0078101, 19.970357 50.0078137, 19.9703609 50.0078004, 19.9701245 50.0077851, 19.9700814 50.0078079, 19.9698636 50.0079507, 19.9698954 50.0079656))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9702995 50.0078101, 19.9703165 50.0078261, 19.9703049 50.0078861, 19.9703117 50.0078936, 19.9703163 50.0079071, 19.9703214 50.0079333, 19.9703265 50.0079962, 19.970357 50.0078137, 19.9702995 50.0078101))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9699938 50.0079269, 19.9700275 50.0078995, 19.9700597 50.0079141, 19.9700289 50.0079425, 19.9699938 50.0079269))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9700587 50.0080469, 19.9700659 50.0080376, 19.9700837 50.0080407, 19.9700913 50.0080471, 19.9701126 50.0080617, 19.9701256 50.0080619, 19.9701558 50.0080747, 19.9701818 50.0080896, 19.9701707 50.0081034, 19.9700587 50.0080469))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9701818 50.0080896, 19.9701985 50.0080905, 19.9702104 50.0080858, 19.970219 50.0080636, 19.9702698 50.0080674, 19.9702757 50.0080497, 19.9703187 50.0080426, 19.9703054 50.0081222, 19.9702264 50.0081315, 19.9701707 50.0081034, 19.9701818 50.0080896))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9702704 50.007926, 19.9702927 50.007908, 19.9702904 50.0079026, 19.9702606 50.0078873, 19.9702349 50.0079087, 19.9702704 50.007926))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9702296 50.0078644, 19.9701832 50.0078423, 19.9701907 50.0078358, 19.970237 50.0078579, 19.9702296 50.0078644))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9706206 50.0080424, 19.9706223 50.0080328, 19.970537 50.0080266, 19.9705353 50.0080362, 19.9706206 50.0080424))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.97125 50.0080944, 19.9712598 50.0080342, 19.9710703 50.0080291, 19.9710694 50.0080498, 19.9710758 50.0080504, 19.9710743 50.0080621, 19.9711206 50.0080644, 19.9711221 50.0080533, 19.9712064 50.0080575, 19.9712023 50.008092, 19.97125 50.0080944))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9710483 50.0081324, 19.971028 50.0081364, 19.9710103 50.0081307, 19.9710087 50.0081138, 19.9710283 50.0081042, 19.9710474 50.0081097, 19.9710483 50.0081324))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9714476 50.0080533, 19.9714417 50.0080449, 19.9714586 50.0080376, 19.9715297 50.0080384, 19.9715806 50.0080287, 19.9716012 50.0080452, 19.9715857 50.008053, 19.9714476 50.0080533))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9713925 50.008172, 19.9713988 50.0081589, 19.9714549 50.0081579, 19.9714933 50.0081758, 19.9714971 50.0081892, 19.9714144 50.0081893, 19.9713925 50.008172))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9716187 50.008075, 19.9715878 50.0080758, 19.9715868 50.0080604, 19.9716177 50.0080596, 19.9716187 50.008075))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9719982 50.0084227, 19.9719437 50.0082476, 19.9720051 50.0082474, 19.9720067 50.0082578, 19.9720082 50.0082581, 19.9720112 50.0082781, 19.9720409 50.0084144, 19.9719982 50.0084227))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9717288 50.0081332, 19.9717545 50.0081275, 19.9717656 50.0081175, 19.9717678 50.0080955, 19.9717554 50.0080818, 19.9717224 50.0080804, 19.9717288 50.0081332))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9714554 50.0084699, 19.9714571 50.008444, 19.9714789 50.0084453, 19.9715344 50.0084395, 19.9715401 50.0084686, 19.9714554 50.0084699))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9717684 50.0084534, 19.9718256 50.0084496, 19.9718219 50.0084334, 19.9717613 50.0084372, 19.9717684 50.0084534))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9716885 50.0084428, 19.9716832 50.0084186, 19.9717078 50.0084163, 19.9717129 50.0084428, 19.97171 50.0084487, 19.9716885 50.0084428))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9690149 50.0077229, 19.9690173 50.0076985, 19.9687722 50.0077371, 19.968778 50.0077586, 19.9690149 50.0077229))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9685847 50.0077624, 19.968684 50.0077492, 19.9687532 50.0077399, 19.9687555 50.0077612, 19.9685846 50.0077858, 19.9685847 50.0077624))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9687532 50.0077399, 19.9687449 50.0077006, 19.9686762 50.0077084, 19.968684 50.0077492, 19.9687532 50.0077399))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9687396 50.0076128, 19.9687545 50.007685, 19.9687703 50.0076837, 19.9687554 50.0076115, 19.9687396 50.0076128))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9680872 50.0072517, 19.9680905 50.007199, 19.968069 50.0071984, 19.9680657 50.0072511, 19.9680872 50.0072517))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9685652 50.0076139, 19.9684783 50.0076086, 19.96848 50.0075973, 19.9685669 50.0076026, 19.9685652 50.0076139))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9685378 50.0076523, 19.9685626 50.0076527, 19.9685639 50.0076215, 19.9685391 50.0076211, 19.9685378 50.0076523))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9685883 50.0077397, 19.9685726 50.007742, 19.9685719 50.0076894, 19.9685516 50.0076876, 19.9685504 50.0076697, 19.9685716 50.0076709, 19.9685719 50.0076278, 19.9685861 50.007627, 19.9685883 50.0077397))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9683284 50.0077522, 19.9682891 50.0077526, 19.968289 50.0077457, 19.9683283 50.0077453, 19.9683284 50.0077522))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9670735 50.0079039, 19.9670378 50.0079021, 19.9670378 50.0079052, 19.9670472 50.0079202, 19.9670715 50.0079202, 19.9670735 50.0079039))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9669836 50.0079286, 19.9669764 50.0079344, 19.9669659 50.0079358, 19.9669629 50.0079304, 19.9669621 50.0079186, 19.9669683 50.0079151, 19.9669983 50.007917, 19.9669935 50.0079235, 19.9669836 50.0079286))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9686882 50.0079558, 19.9687033 50.0080339, 19.9687334 50.0081398, 19.9687447 50.0081422, 19.9686976 50.0079547, 19.9686882 50.0079558))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9690952 50.008104, 19.9690533 50.0081082, 19.9690443 50.0080922, 19.9690504 50.008072, 19.9690561 50.0080545, 19.9690411 50.0080443, 19.9690368 50.0080235, 19.9690331 50.0079997, 19.969035 50.0079876, 19.9690312 50.007975, 19.9689773 50.0079578, 19.9689229 50.0079524, 19.9688934 50.0079677, 19.9688544 50.0079693, 19.9688066 50.0079684, 19.9687775 50.007981, 19.9687466 50.0079864, 19.9687367 50.0080045, 19.9687466 50.0080271, 19.9687658 50.00806, 19.9687846 50.008141, 19.9687447 50.0081422, 19.9686976 50.0079547, 19.9688518 50.0079396, 19.9690413 50.007927, 19.9690952 50.008104))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"POLYGON ((19.9687787 50.008197, 19.9687569 50.0082125, 19.9688094 50.0083625, 19.9688605 50.0083484, 19.969101 50.0083297, 19.9690989 50.0082931, 19.9690844 50.008195, 19.9690741 50.0081609, 19.9690284 50.0081665, 19.9687787 50.008197))",,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
